student_id,student_major,student_school,professor_name,prof_institution,fitness_score,rank
NU_ENG_000273,Biomedical Engineering,NU,Sophie Wang,UIUC,0.5123240947723389,3
NU_ENG_000273,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.47600021958351135,4
NU_ENG_000273,Biomedical Engineering,NU,Todd D Murphey,NU,0.47257891297340393,5
NU_ENG_000274,Computer Science,NU,Elizabeth M Gerber,NU,0.47854042053222656,1
NU_ENG_000274,Computer Science,NU,Wei Chen,NU,0.44749000668525696,2
NU_ENG_000274,Computer Science,NU,Todd D Murphey,NU,0.43376717,3
NU_ENG_000274,Computer Science,NU,Jorge E. Correa,UIUC,0.40421628952026367,4
NU_ENG_000274,Computer Science,NU,Jiajun He,UIUC,0.3864516019821167,5
NU_ENG_000275,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.5217341780662537,1
NU_ENG_000275,Electrical Engineering,NU,Todd D Murphey,NU,0.5099091529846191,2
NU_ENG_000275,Electrical Engineering,NU,Elizabeth M Gerber,NU,0.4860475957393646,3
NU_ENG_000275,Electrical Engineering,NU,Malcolm A MacIver,NU,0.48002761602401733,4
NU_ENG_000275,Electrical Engineering,NU,Jorge E. Correa,UIUC,0.47129133343696594,5
NU_ENG_000276,Computer Engineering,NU,Elizabeth M Gerber,NU,0.47670334577560425,1
NU_ENG_000276,Computer Engineering,NU,Todd D Murphey,NU,0.4731208086013794,2
NU_ENG_000276,Computer Engineering,NU,Michael Peshkin,NU,0.4590623676776886,3
NU_ENG_000276,Computer Engineering,NU,Jorge E. Correa,UIUC,0.45027458667755127,4
NU_ENG_000276,Computer Engineering,NU,Brenna Argall,NU,0.44181039929389954,5
NU_ENG_000277,Civil Engineering,NU,Jennifer B. Dunn,NU,0.45577213168144226,1
NU_ENG_000277,Civil Engineering,NU,Thomas Golecki,UIUC,0.43299102783203125,2
NU_ENG_000277,Civil Engineering,NU,Lili Cai,UIUC,0.3901432156562805,3
NU_ENG_000277,Civil Engineering,NU,Jorge E. Correa,UIUC,0.3800168037414551,4
NU_ENG_000277,Civil Engineering,NU,Gianluca Cusatis,NU,0.37806272506713867,5
NU_ENG_000278,Computer Science,NU,Elizabeth M Gerber,NU,0.5040256977081299,1
NU_ENG_000278,Computer Science,NU,Jorge E. Correa,UIUC,0.43065765500068665,2
NU_ENG_000278,Computer Science,NU,Wei Chen,NU,0.42987409234046936,3
NU_ENG_000278,Computer Science,NU,Todd D Murphey,NU,0.4206945300102234,4
NU_ENG_000278,Computer Science,NU,Malcolm A MacIver,NU,0.3545972406864166,5
NU_ENG_000279,Industrial Engineering,NU,Jiajun He,UIUC,0.5104197859764099,1
NU_ENG_000279,Industrial Engineering,NU,Greg Wagner,NU,0.4624727964401245,2
NU_ENG_000279,Industrial Engineering,NU,Wei Chen,NU,0.44742411375045776,3
NU_ENG_000279,Industrial Engineering,NU,Michael Peshkin,NU,0.4311084449291229,4
NU_ENG_000279,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4256032109260559,5
NU_ENG_000280,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.45377394556999207,1
NU_ENG_000280,Industrial Engineering,NU,Wei Chen,NU,0.44718417525291443,2
NU_ENG_000280,Industrial Engineering,NU,Todd D Murphey,NU,0.42633217573165894,3
NU_ENG_000280,Industrial Engineering,NU,Michael Peshkin,NU,0.41582468152046204,4
NU_ENG_000280,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4135376811027527,5
NU_ENG_000281,Applied Math,NU,Jennifer B. Dunn,NU,0.46041345596313477,1
NU_ENG_000281,Applied Math,NU,Jiajun He,UIUC,0.43840646743774414,2
NU_ENG_000281,Applied Math,NU,Elizabeth M Gerber,NU,0.43289005756378174,3
NU_ENG_000281,Applied Math,NU,Kevin E. Wandke,UIUC,0.4231567084789276,4
NU_ENG_000281,Applied Math,NU,Thomas Golecki,UIUC,0.4162682294845581,5
NU_ENG_000282,Biomedical Engineering,NU,Wei Chen,NU,0.6118642687797546,1
NU_ENG_000282,Biomedical Engineering,NU,Steven_Gard,NU,0.5942150354385376,2
NU_ENG_000282,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5712141394615173,3
NU_ENG_000282,Biomedical Engineering,NU,Mariana E. Kersh,UIUC,0.4923953711986542,4
NU_ENG_000282,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.48539474606513977,5
NU_ENG_000283,Chemical Engineering,NU,Jiajun He,UIUC,0.5196961760520935,1
NU_ENG_000283,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.5194880962371826,2
NU_ENG_000283,Chemical Engineering,NU,Greg Wagner,NU,0.4711945056915283,3
NU_ENG_000283,Chemical Engineering,NU,Petros Sofronis,UIUC,0.46960580348968506,4
NU_ENG_000283,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.4566008448600769,5
NU_ENG_000284,Chemical Engineering,NU,Seth Lichter,NU,0.504737139,1
NU_ENG_000284,Chemical Engineering,NU,Wei Chen,NU,0.4830675721168518,2
NU_ENG_000284,Chemical Engineering,NU,Jiajun He,UIUC,0.46546900272369385,3
NU_ENG_000284,Chemical Engineering,NU,Greg Wagner,NU,0.45150062441825867,4
NU_ENG_000284,Chemical Engineering,NU,Jorge E. Correa,UIUC,0.4449101686477661,5
NU_ENG_000285,Computer Science,NU,Elizabeth M Gerber,NU,0.553644061,1
NU_ENG_000285,Computer Science,NU,Todd D Murphey,NU,0.5032306909561157,2
NU_ENG_000285,Computer Science,NU,Michael Peshkin,NU,0.4781460762023926,3
NU_ENG_000285,Computer Science,NU,Jorge E. Correa,UIUC,0.45971307158470154,4
NU_ENG_000285,Computer Science,NU,Jennifer B. Dunn,NU,0.4341731667518616,5
NU_ENG_000286,Computer Science,NU,Elizabeth M Gerber,NU,0.4836455285549164,1
NU_ENG_000286,Computer Science,NU,Todd D Murphey,NU,0.43630218505859375,2
NU_ENG_000286,Computer Science,NU,Jorge E. Correa,UIUC,0.4322175681591034,3
NU_ENG_000286,Computer Science,NU,Wei Chen,NU,0.3901960849761963,4
NU_ENG_000286,Computer Science,NU,Malcolm A MacIver,NU,0.36135295033454895,5
NU_ENG_000287,Applied Math,NU,Jiajun He,UIUC,0.49330374598503113,1
NU_ENG_000287,Applied Math,NU,Thomas Golecki,UIUC,0.471794069,2
NU_ENG_000287,Applied Math,NU,Elizabeth M Gerber,NU,0.448565811,3
NU_ENG_000287,Applied Math,NU,Wei Chen,NU,0.44650524854660034,4
NU_ENG_000287,Applied Math,NU,Petros Sofronis,UIUC,0.43770238757133484,5
NU_ENG_000288,Computer Engineering,NU,Elizabeth M Gerber,NU,0.4743503928184509,1
NU_ENG_000288,Computer Engineering,NU,Todd D Murphey,NU,0.42681804299354553,2
NU_ENG_000288,Computer Engineering,NU,Blake Everett Johnson,UIUC,0.42223095893859863,3
NU_ENG_000288,Computer Engineering,NU,Michael Peshkin,NU,0.4192129373550415,4
NU_ENG_000288,Computer Engineering,NU,Jorge E. Correa,UIUC,0.41710203886032104,5
NU_ENG_000289,Computer Science,NU,Elizabeth M Gerber,NU,0.4965533912181854,1
NU_ENG_000289,Computer Science,NU,Jennifer B. Dunn,NU,0.41514307260513306,2
NU_ENG_000289,Computer Science,NU,Todd D Murphey,NU,0.4082372784614563,3
NU_ENG_000289,Computer Science,NU,Wei Chen,NU,0.4061855971813202,4
NU_ENG_000289,Computer Science,NU,Jiajun He,UIUC,0.4043281078338623,5
NU_ENG_000290,Biomedical Engineering,NU,Wei Chen,NU,0.5796554684638977,1
NU_ENG_000290,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5197393298149109,2
NU_ENG_000290,Biomedical Engineering,NU,Steven_Gard,NU,0.49805355072021484,3
NU_ENG_000290,Biomedical Engineering,NU,Ryan L. Truby,NU,0.4833845794200897,4
NU_ENG_000290,Biomedical Engineering,NU,Michael Peshkin,NU,0.47164037823677063,5
NU_ENG_000291,Industrial Engineering,NU,Jiajun He,UIUC,0.470894992,1
NU_ENG_000291,Industrial Engineering,NU,Blake Everett Johnson,UIUC,0.451968789,2
NU_ENG_000291,Industrial Engineering,NU,Thomas Golecki,UIUC,0.4325088858604431,3
NU_ENG_000291,Industrial Engineering,NU,Greg Wagner,NU,0.42560362815856934,4
NU_ENG_000291,Industrial Engineering,NU,Wei Chen,NU,0.42242664098739624,5
NU_ENG_000292,Applied Math,NU,Elizabeth M Gerber,NU,0.5174960494041443,1
NU_ENG_000292,Applied Math,NU,Wei Chen,NU,0.4473840892314911,2
NU_ENG_000292,Applied Math,NU,Thomas Golecki,UIUC,0.4390360116958618,3
NU_ENG_000292,Applied Math,NU,Jiajun He,UIUC,0.4378012418746948,4
NU_ENG_000292,Applied Math,NU,Jennifer B. Dunn,NU,0.43741413950920105,5
NU_ENG_000293,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.5368128418922424,1
NU_ENG_000293,Manufacturing and Design Engineering,NU,Elizabeth M Gerber,NU,0.5285251140594482,2
NU_ENG_000293,Manufacturing and Design Engineering,NU,Michael Rubenstein,NU,0.49330538511276245,3
NU_ENG_000293,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.4902368485927582,4
NU_ENG_000293,Manufacturing and Design Engineering,NU,Jennifer B. Dunn,NU,0.4840942323207855,5
NU_ENG_000294,Biomedical Engineering,NU,Wei Chen,NU,0.5658838748931885,1
NU_ENG_000294,Biomedical Engineering,NU,Steven_Gard,NU,0.540311873,2
NU_ENG_000294,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5389576554298401,3
NU_ENG_000294,Biomedical Engineering,NU,Michael Peshkin,NU,0.4748499393463135,4
NU_ENG_000294,Biomedical Engineering,NU,Kellie M. Halloran,UIUC,0.472875714,5
NU_ENG_000295,Industrial Engineering,NU,Michael Rubenstein,NU,0.44246694445610046,1
NU_ENG_000295,Industrial Engineering,NU,Jiajun He,UIUC,0.4406506419181824,2
NU_ENG_000295,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4343468248844147,3
NU_ENG_000295,Industrial Engineering,NU,Michael Peshkin,NU,0.4321911334991455,4
NU_ENG_000295,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4319426417350769,5
NU_ENG_000296,Manufacturing and Design Engineering,NU,Greg Wagner,NU,0.4378868043422699,1
NU_ENG_000296,Manufacturing and Design Engineering,NU,Mickey Clemon,UIUC,0.4235897660255432,2
NU_ENG_000296,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.4222176969051361,3
NU_ENG_000296,Manufacturing and Design Engineering,NU,Placid Ferreira,UIUC,0.41016697883605957,4
NU_ENG_000296,Manufacturing and Design Engineering,NU,Elizabeth M Gerber,NU,0.40565481781959534,5
NU_ENG_000297,Materials Science and Engineering,NU,Greg Wagner,NU,0.5828774571418762,1
NU_ENG_000297,Materials Science and Engineering,NU,Jennifer B. Dunn,NU,0.5179063677787781,2
NU_ENG_000297,Materials Science and Engineering,NU,Seid Koric,UIUC,0.4920514225959778,3
NU_ENG_000297,Materials Science and Engineering,NU,Bahador Bahmani,NU,0.47907960414886475,4
NU_ENG_000297,Materials Science and Engineering,NU,Lili Cai,UIUC,0.4721437692642212,5
NU_ENG_000298,Industrial Engineering,NU,Jiajun He,UIUC,0.44620394706726074,1
NU_ENG_000298,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.44586655497550964,2
NU_ENG_000298,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.43698036670684814,3
NU_ENG_000298,Industrial Engineering,NU,Michael Peshkin,NU,0.398908794,4
NU_ENG_000298,Industrial Engineering,NU,Thomas Golecki,UIUC,0.38874271512031555,5
NU_ENG_000299,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.456584096,1
NU_ENG_000299,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4230991303920746,2
NU_ENG_000299,Industrial Engineering,NU,Todd D Murphey,NU,0.416727215,3
NU_ENG_000299,Industrial Engineering,NU,Jiajun He,UIUC,0.4134414494037628,4
NU_ENG_000299,Industrial Engineering,NU,Thomas Golecki,UIUC,0.4121723473072052,5
NU_ENG_000300,Computer Science,NU,Elizabeth M Gerber,NU,0.5706188082695007,1
NU_ENG_000300,Computer Science,NU,Todd D Murphey,NU,0.5371425151824951,2
NU_ENG_000300,Computer Science,NU,Michael Peshkin,NU,0.4828985929489136,3
NU_ENG_000300,Computer Science,NU,Jorge E. Correa,UIUC,0.4783416986465454,4
NU_ENG_000300,Computer Science,NU,Brenna Argall,NU,0.4587138295173645,5
NU_ENG_000301,Industrial Engineering,NU,Jiajun He,UIUC,0.45766520500183105,1
NU_ENG_000301,Industrial Engineering,NU,Wei Chen,NU,0.45013517141342163,2
NU_ENG_000301,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4336739480495453,3
NU_ENG_000301,Industrial Engineering,NU,Thomas Golecki,UIUC,0.4173504114151001,4
NU_ENG_000301,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4078259766101837,5
NU_ENG_000302,Biomedical Engineering,NU,Wei Chen,NU,0.5852345824241638,1
NU_ENG_000302,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5641986727714539,2
NU_ENG_000302,Biomedical Engineering,NU,Steven_Gard,NU,0.529922366,3
NU_ENG_000302,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.5177673697471619,4
NU_ENG_000302,Biomedical Engineering,NU,Todd D Murphey,NU,0.515115499,5
NU_ENG_000303,Computer Science,NU,Elizabeth M Gerber,NU,0.5890331268310547,1
NU_ENG_000303,Computer Science,NU,Michael Peshkin,NU,0.5626732707023621,2
NU_ENG_000303,Computer Science,NU,Todd D Murphey,NU,0.5342922806739807,3
NU_ENG_000303,Computer Science,NU,Michael Rubenstein,NU,0.5256287455558777,4
NU_ENG_000303,Computer Science,NU,Brenna Argall,NU,0.4899378716945648,5
NU_ENG_000304,Computer Science,NU,Elizabeth M Gerber,NU,0.5132149457931519,1
NU_ENG_000304,Computer Science,NU,Michael Peshkin,NU,0.4551331102848053,2
NU_ENG_000304,Computer Science,NU,Jiajun He,UIUC,0.44514134526252747,3
NU_ENG_000304,Computer Science,NU,Jorge E. Correa,UIUC,0.4120502173900604,4
NU_ENG_000304,Computer Science,NU,Jennifer B. Dunn,NU,0.4023537039756775,5
NU_ENG_000305,Industrial Engineering,NU,Blake Everett Johnson,UIUC,0.448962927,1
NU_ENG_000305,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4426708519458771,2
NU_ENG_000305,Industrial Engineering,NU,Jiajun He,UIUC,0.4345109760761261,3
NU_ENG_000305,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4205898642539978,4
NU_ENG_000305,Industrial Engineering,NU,Thomas Golecki,UIUC,0.412888765,5
NU_ENG_000306,Computer Science,NU,Elizabeth M Gerber,NU,0.4829939007759094,1
NU_ENG_000306,Computer Science,NU,Jiajun He,UIUC,0.4194784164428711,2
NU_ENG_000306,Computer Science,NU,Michael Peshkin,NU,0.396004319,3
NU_ENG_000306,Computer Science,NU,Blake Everett Johnson,UIUC,0.38828718662261963,4
NU_ENG_000306,Computer Science,NU,Jennifer B. Dunn,NU,0.3848015069961548,5
NU_ENG_000307,Computer Engineering,NU,Elizabeth M Gerber,NU,0.4996505081653595,1
NU_ENG_000307,Computer Engineering,NU,Michael Peshkin,NU,0.47336292266845703,2
NU_ENG_000307,Computer Engineering,NU,Todd D Murphey,NU,0.46965184807777405,3
NU_ENG_000307,Computer Engineering,NU,Jorge E. Correa,UIUC,0.4578607976436615,4
NU_ENG_000307,Computer Engineering,NU,Brenna Argall,NU,0.43569719791412354,5
NU_ENG_000308,Computer Science,NU,Elizabeth M Gerber,NU,0.5786944627761841,1
NU_ENG_000308,Computer Science,NU,Michael Peshkin,NU,0.5482868552207947,2
NU_ENG_000308,Computer Science,NU,Todd D Murphey,NU,0.5166994333267212,3
NU_ENG_000308,Computer Science,NU,Jorge E. Correa,UIUC,0.48944738507270813,4
NU_ENG_000308,Computer Science,NU,Brenna Argall,NU,0.48557811975479126,5
NU_ENG_000309,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.5325962901115417,1
NU_ENG_000309,Chemical Engineering,NU,Jiajun He,UIUC,0.5322538018226624,2
NU_ENG_000309,Chemical Engineering,NU,Greg Wagner,NU,0.519076407,3
NU_ENG_000309,Chemical Engineering,NU,Lili Cai,UIUC,0.4765358567237854,4
NU_ENG_000309,Chemical Engineering,NU,Seth Lichter,NU,0.45315879583358765,5
NU_ENG_000310,Biomedical Engineering,NU,Wei Chen,NU,0.5626682043075562,1
NU_ENG_000310,Biomedical Engineering,NU,Ryan L. Truby,NU,0.47916707396507263,2
NU_ENG_000310,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.47773218154907227,3
NU_ENG_000310,Biomedical Engineering,NU,Sophie Wang,UIUC,0.4738025367259979,4
NU_ENG_000310,Biomedical Engineering,NU,Malcolm A MacIver,NU,0.4558556377887726,5
NU_ENG_000311,Computer Science,NU,Elizabeth M Gerber,NU,0.4849739670753479,1
NU_ENG_000311,Computer Science,NU,Jiajun He,UIUC,0.425245464,2
NU_ENG_000311,Computer Science,NU,Wei Chen,NU,0.41167953610420227,3
NU_ENG_000311,Computer Science,NU,Todd D Murphey,NU,0.41117215156555176,4
NU_ENG_000311,Computer Science,NU,Jennifer B. Dunn,NU,0.39605972170829773,5
NU_ENG_000312,Computer Science,NU,Elizabeth M Gerber,NU,0.4782547354698181,1
NU_ENG_000312,Computer Science,NU,Todd D Murphey,NU,0.42058777809143066,2
NU_ENG_000312,Computer Science,NU,Jennifer B. Dunn,NU,0.4129865765571594,3
NU_ENG_000312,Computer Science,NU,Greg Wagner,NU,0.3908962905406952,4
NU_ENG_000312,Computer Science,NU,Wei Chen,NU,0.38807252049446106,5
NU_ENG_000313,Chemical Engineering,NU,Petros Sofronis,UIUC,0.4891743063926697,1
NU_ENG_000313,Chemical Engineering,NU,Jennifer B. Dunn,NU,0.48307088017463684,2
NU_ENG_000313,Chemical Engineering,NU,Jiajun He,UIUC,0.4741864800453186,3
NU_ENG_000313,Chemical Engineering,NU,Nick G. Glumac,UIUC,0.46722427010536194,4
NU_ENG_000313,Chemical Engineering,NU,Greg Wagner,NU,0.46383848786354065,5
NU_ENG_000314,Computer Engineering,NU,Elizabeth M Gerber,NU,0.48583367466926575,1
NU_ENG_000314,Computer Engineering,NU,Todd D Murphey,NU,0.4701140820980072,2
NU_ENG_000314,Computer Engineering,NU,Michael Peshkin,NU,0.4580473303794861,3
NU_ENG_000314,Computer Engineering,NU,Brenna Argall,NU,0.44764670729637146,4
NU_ENG_000314,Computer Engineering,NU,Jorge E. Correa,UIUC,0.43326887488365173,5
NU_ENG_000315,Computer Engineering,NU,Michael Peshkin,NU,0.5112851858139038,1
NU_ENG_000315,Computer Engineering,NU,Elizabeth M Gerber,NU,0.4884442985057831,2
NU_ENG_000315,Computer Engineering,NU,Michael Rubenstein,NU,0.44581863284111023,3
NU_ENG_000315,Computer Engineering,NU,Brenna Argall,NU,0.44160205125808716,4
NU_ENG_000315,Computer Engineering,NU,Jorge E. Correa,UIUC,0.4402276277542114,5
NU_ENG_000316,Civil Engineering,NU,Jennifer B. Dunn,NU,0.451821893,1
NU_ENG_000316,Civil Engineering,NU,Blake Everett Johnson,UIUC,0.42921310663223267,2
NU_ENG_000316,Civil Engineering,NU,Thomas Golecki,UIUC,0.42067331075668335,3
NU_ENG_000316,Civil Engineering,NU,Elizabeth M Gerber,NU,0.4174974858760834,4
NU_ENG_000316,Civil Engineering,NU,Jiajun He,UIUC,0.4168297052383423,5
NU_ENG_000317,Computer Engineering,NU,Elizabeth M Gerber,NU,0.5011793375015259,1
NU_ENG_000317,Computer Engineering,NU,Michael Peshkin,NU,0.4946938455104828,2
NU_ENG_000317,Computer Engineering,NU,Todd D Murphey,NU,0.46388915181159973,3
NU_ENG_000317,Computer Engineering,NU,Jorge E. Correa,UIUC,0.43612122535705566,4
NU_ENG_000317,Computer Engineering,NU,Brenna Argall,NU,0.4303322434425354,5
NU_ENG_000318,Electrical Engineering,NU,Blake Everett Johnson,UIUC,0.4164162576198578,1
NU_ENG_000318,Electrical Engineering,NU,Jiajun He,UIUC,0.4105656147003174,2
NU_ENG_000318,Electrical Engineering,NU,Malcolm A MacIver,NU,0.39136892557144165,3
NU_ENG_000318,Electrical Engineering,NU,Greg Wagner,NU,0.35994356870651245,4
NU_ENG_000318,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.35832831263542175,5
NU_ENG_000319,Civil Engineering,NU,Thomas Golecki,UIUC,0.45656880736351013,1
NU_ENG_000319,Civil Engineering,NU,Jennifer B. Dunn,NU,0.4534774422645569,2
NU_ENG_000319,Civil Engineering,NU,Elizabeth M Gerber,NU,0.4263034164905548,3
NU_ENG_000319,Civil Engineering,NU,Blake Everett Johnson,UIUC,0.4092133641242981,4
NU_ENG_000319,Civil Engineering,NU,Jiajun He,UIUC,0.3836994171142578,5
NU_ENG_000320,Materials Science and Engineering,NU,Greg Wagner,NU,0.581048846,1
NU_ENG_000320,Materials Science and Engineering,NU,Yonggang Huang,NU,0.4750239849090576,2
NU_ENG_000320,Materials Science and Engineering,NU,Brian S. Mercer,UIUC,0.47371479868888855,3
NU_ENG_000320,Materials Science and Engineering,NU,Jiajun He,UIUC,0.4722764194011688,4
NU_ENG_000320,Materials Science and Engineering,NU,Petros Sofronis,UIUC,0.4668852388858795,5
NU_ENG_000321,Manufacturing and Design Engineering,NU,Michael Peshkin,NU,0.4885104298591614,1
NU_ENG_000321,Manufacturing and Design Engineering,NU,Michael Rubenstein,NU,0.48805615305900574,2
NU_ENG_000321,Manufacturing and Design Engineering,NU,Elizabeth M Gerber,NU,0.4816018044948578,3
NU_ENG_000321,Manufacturing and Design Engineering,NU,Jennifer B. Dunn,NU,0.4709756672382355,4
NU_ENG_000321,Manufacturing and Design Engineering,NU,Jiajun He,UIUC,0.46445751190185547,5
NU_ENG_000322,Computer Science,NU,Elizabeth M Gerber,NU,0.49435994029045105,1
NU_ENG_000322,Computer Science,NU,Todd D Murphey,NU,0.3664507567882538,2
NU_ENG_000322,Computer Science,NU,Jorge E. Correa,UIUC,0.3632420599460602,3
NU_ENG_000322,Computer Science,NU,Jennifer B. Dunn,NU,0.3471428453922272,4
NU_ENG_000322,Computer Science,NU,Wei Chen,NU,0.34083402156829834,5
NU_ENG_000323,Civil Engineering,NU,Blake Everett Johnson,UIUC,0.4277679920196533,1
NU_ENG_000323,Civil Engineering,NU,Jennifer B. Dunn,NU,0.3988194167613983,2
NU_ENG_000323,Civil Engineering,NU,Thomas Golecki,UIUC,0.39447179436683655,3
NU_ENG_000323,Civil Engineering,NU,Jiajun He,UIUC,0.3885445,4
NU_ENG_000323,Civil Engineering,NU,Elizabeth M Gerber,NU,0.3812396824359894,5
NU_ENG_000324,Computer Science,NU,Elizabeth M Gerber,NU,0.49394720792770386,1
NU_ENG_000324,Computer Science,NU,Jennifer B. Dunn,NU,0.419890821,2
NU_ENG_000324,Computer Science,NU,Todd D Murphey,NU,0.41672301292419434,3
NU_ENG_000324,Computer Science,NU,Jiajun He,UIUC,0.41121798753738403,4
NU_ENG_000324,Computer Science,NU,Jorge E. Correa,UIUC,0.3797496259212494,5
NU_ENG_000325,Industrial Engineering,NU,Jiajun He,UIUC,0.4724746644496918,1
NU_ENG_000325,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.4590964615345001,2
NU_ENG_000325,Industrial Engineering,NU,Michael Peshkin,NU,0.45109471678733826,3
NU_ENG_000325,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.4452057182788849,4
NU_ENG_000325,Industrial Engineering,NU,Michael Rubenstein,NU,0.4351389706134796,5
NU_ENG_000326,Electrical Engineering,NU,Todd D Murphey,NU,0.517295778,1
NU_ENG_000326,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.515325665,2
NU_ENG_000326,Electrical Engineering,NU,Brenna Argall,NU,0.5038614273071289,3
NU_ENG_000326,Electrical Engineering,NU,Michael Peshkin,NU,0.49910321831703186,4
NU_ENG_000326,Electrical Engineering,NU,Jiajun He,UIUC,0.49602988362312317,5
NU_ENG_000327,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.42414623498916626,1
NU_ENG_000327,Industrial Engineering,NU,Blake Everett Johnson,UIUC,0.4193201959133148,2
NU_ENG_000327,Industrial Engineering,NU,Thomas Golecki,UIUC,0.4147743880748749,3
NU_ENG_000327,Industrial Engineering,NU,Kevin E. Wandke,UIUC,0.3987666368484497,4
NU_ENG_000327,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.3976033926010132,5
NU_ENG_000328,Computer Science,NU,Elizabeth M Gerber,NU,0.5358594655990601,1
NU_ENG_000328,Computer Science,NU,Todd D Murphey,NU,0.47661203145980835,2
NU_ENG_000328,Computer Science,NU,Jorge E. Correa,UIUC,0.4373467266559601,3
NU_ENG_000328,Computer Science,NU,Brenna Argall,NU,0.3984827995300293,4
NU_ENG_000328,Computer Science,NU,Naichen Shi,NU,0.39059969782829285,5
NU_ENG_000329,Computer Science,NU,Elizabeth M Gerber,NU,0.551529586,1
NU_ENG_000329,Computer Science,NU,Todd D Murphey,NU,0.5060697793960571,2
NU_ENG_000329,Computer Science,NU,Michael Peshkin,NU,0.49596309661865234,3
NU_ENG_000329,Computer Science,NU,Jorge E. Correa,UIUC,0.4795137643814087,4
NU_ENG_000329,Computer Science,NU,Jennifer B. Dunn,NU,0.46387940645217896,5
NU_ENG_000330,Civil Engineering,NU,Blake Everett Johnson,UIUC,0.40397951006889343,1
NU_ENG_000330,Civil Engineering,NU,Jennifer B. Dunn,NU,0.3900611400604248,2
NU_ENG_000330,Civil Engineering,NU,Thomas Golecki,UIUC,0.37648239731788635,3
NU_ENG_000330,Civil Engineering,NU,Jorge E. Correa,UIUC,0.35948118567466736,4
NU_ENG_000330,Civil Engineering,NU,Elizabeth M Gerber,NU,0.3552449345588684,5
NU_ENG_000331,Environmental Engineering,NU,Jennifer B. Dunn,NU,0.42325499653816223,1
NU_ENG_000331,Environmental Engineering,NU,Jiajun He,UIUC,0.40325015783309937,2
NU_ENG_000331,Environmental Engineering,NU,Paul Fischer,UIUC,0.38170140981674194,3
NU_ENG_000331,Environmental Engineering,NU,Jorge E. Correa,UIUC,0.38145142793655396,4
NU_ENG_000331,Environmental Engineering,NU,Elizabeth M Gerber,NU,0.3682180643081665,5
NU_ENG_000332,Biomedical Engineering,NU,Wei Chen,NU,0.5887343287467957,1
NU_ENG_000332,Biomedical Engineering,NU,Jorge E. Correa,UIUC,0.5449492931365967,2
NU_ENG_000332,Biomedical Engineering,NU,Steven_Gard,NU,0.49250084161758423,3
NU_ENG_000332,Biomedical Engineering,NU,Ryan L. Truby,NU,0.49155136942863464,4
NU_ENG_000332,Biomedical Engineering,NU,Sophie Wang,UIUC,0.4905090034008026,5
NU_ENG_000333,Electrical Engineering,NU,Jennifer B. Dunn,NU,0.4982771873474121,1
NU_ENG_000333,Electrical Engineering,NU,Todd D Murphey,NU,0.49710050225257874,2
NU_ENG_000333,Electrical Engineering,NU,Jorge E. Correa,UIUC,0.46050787,3
NU_ENG_000333,Electrical Engineering,NU,Brenna Argall,NU,0.4598883092403412,4
NU_ENG_000333,Electrical Engineering,NU,Michael Peshkin,NU,0.4568766951560974,5
NU_ENG_000334,Industrial Engineering,NU,Jennifer B. Dunn,NU,0.45423123240470886,1
NU_ENG_000334,Industrial Engineering,NU,Blake Everett Johnson,UIUC,0.4425891041755676,2
NU_ENG_000334,Industrial Engineering,NU,Elizabeth M Gerber,NU,0.43100106716156006,3
NU_ENG_000334,Industrial Engineering,NU,Thomas Golecki,UIUC,0.42918217182159424,4
NU_ENG_000334,Industrial Engineering,NU,Jiajun He,UIUC,0.4288536012172699,5
