Institution,Professor Name (Original),Author ID,Paper Type,Paper Title,Link
UIUC,Paul Fischer,144884194,10 Most Cited,"The Words and Music of Neil Young . By Ken Bielen. Westport, CT: Praeger, 2008. 177 pp. ISBN: 978-0-275-9902-5 The Words and Music of Patti Smith . By Joe Tarr. Westport, CT: Praeger, 2008. 149 pp. ISBN: 978-0-275-99411-2",https://www.semanticscholar.org/paper/c097e2cf5f821d01b7331a8d25a71667ff14d2b6
UIUC,Paul Fischer,144884194,10 Most Cited,Prophet Singer: The Voice and Vision of Woody Guthrie by Mark Allan Jackson,https://www.semanticscholar.org/paper/b23c316275b11869dba49234ee9b510a443b2b36
UIUC,Paul Fischer,144884194,10 Most Cited,Freedom Sings: A Touring Musical Show Created and Written by Ken Paulson,https://www.semanticscholar.org/paper/668f6720fbf5fb0e13ea920e5fcf68d82dfb3c39
UIUC,Paul Fischer,144884194,10 Most Cited,[Clara's and Tom's son: celebration of a life].,https://www.semanticscholar.org/paper/c8824b50c7a61390716ffa634eccefbe7af80370
UIUC,Paul Fischer,144884194,10 Most Recent,The Man Who Invented Motion Pictures,https://www.semanticscholar.org/paper/2f87e711bd566fb16e9f229738adf6965d26b988
UIUC,Paul Fischer,144884194,10 Most Recent,What's So Funny 'bout Musical Idols?,https://www.semanticscholar.org/paper/b52d0db7049ba83482314c9d29691a3d93ff5340
UIUC,Paul Fischer,144884194,10 Most Recent,Germany and the Germans,https://www.semanticscholar.org/paper/8abb6fc8dcfa21c8919cc4bfb42b7ee8bfc212a8
UIUC,Paul Fischer,144884194,10 Most Recent,Remembering David Sanjek (1952–2011),https://www.semanticscholar.org/paper/29a80e274dcb87e27410f9a8df80444ebe46222e
UIUC,Paul Fischer,144884194,10 Most Recent,"The Words and Music of Neil Young . By Ken Bielen. Westport, CT: Praeger, 2008. 177 pp. ISBN: 978-0-275-9902-5 The Words and Music of Patti Smith . By Joe Tarr. Westport, CT: Praeger, 2008. 149 pp. ISBN: 978-0-275-99411-2",https://www.semanticscholar.org/paper/c097e2cf5f821d01b7331a8d25a71667ff14d2b6
UIUC,Paul Fischer,144884194,10 Most Recent,Prophet Singer: The Voice and Vision of Woody Guthrie by Mark Allan Jackson,https://www.semanticscholar.org/paper/b23c316275b11869dba49234ee9b510a443b2b36
UIUC,Paul Fischer,144884194,10 Most Recent,Freedom Sings: A Touring Musical Show Created and Written by Ken Paulson,https://www.semanticscholar.org/paper/668f6720fbf5fb0e13ea920e5fcf68d82dfb3c39
UIUC,Paul Fischer,144884194,10 Most Recent,[Clara's and Tom's son: celebration of a life].,https://www.semanticscholar.org/paper/c8824b50c7a61390716ffa634eccefbe7af80370
UIUC,Paul Fischer,144884194,10 Most Recent,Billy Bragg and Wilco — Mermaid Avenue,https://www.semanticscholar.org/paper/f39392d70d84158572b0ac81e53c8cbd2b10de73
UIUC,Paul Fischer,144884194,10 Most Recent,“Do we really have to think about this stuff?” Music Industry Majors and Popular Music Study,https://www.semanticscholar.org/paper/310a18a21b07871474e5469a2afcfac83ec67c4e
UIUC,Petros Sofronis,2073548074,10 Most Cited,Effect of hydrogen on fatigue-crack growth of a ferritic-pearlitic steel,https://www.semanticscholar.org/paper/2466e1f5ba9e35ae56f559ca6a3e4310a2c6b8e7
UIUC,Petros Sofronis,2073548074,10 Most Recent,Effect of hydrogen on fatigue-crack growth of a ferritic-pearlitic steel,https://www.semanticscholar.org/paper/2466e1f5ba9e35ae56f559ca6a3e4310a2c6b8e7
UIUC,Placid Ferreira,2254990095,10 Most Cited,Quenched phonon drag in silicon nanowires reveals significant effect in the bulk at room temperature.,https://www.semanticscholar.org/paper/e88805d39b4e489ba86924dc9828582e4e3f81b5
UIUC,Placid Ferreira,2254990095,10 Most Cited,Solid-state superionic stamping with silver iodide–silver metaphosphate glass,https://www.semanticscholar.org/paper/1adca10336ee8891e00698bb2214997e272d5111
UIUC,Placid Ferreira,2254990095,10 Most Cited,Solid-state electrochemical stamping of functional metallic nanostructures,https://www.semanticscholar.org/paper/cd4ce9ba45deb610c5a89cbb031cb5a9591c738a
UIUC,Placid Ferreira,2254990095,10 Most Cited,Deadlock avoidance policies for resource allocation systems with applications to FMS,https://www.semanticscholar.org/paper/447d6eb4a56f78f05087c8942ecf0ef30d800056
UIUC,Placid Ferreira,2254990095,10 Most Recent,Quenched phonon drag in silicon nanowires reveals significant effect in the bulk at room temperature.,https://www.semanticscholar.org/paper/e88805d39b4e489ba86924dc9828582e4e3f81b5
UIUC,Placid Ferreira,2254990095,10 Most Recent,Solid-state superionic stamping with silver iodide–silver metaphosphate glass,https://www.semanticscholar.org/paper/1adca10336ee8891e00698bb2214997e272d5111
UIUC,Placid Ferreira,2254990095,10 Most Recent,Solid-state electrochemical stamping of functional metallic nanostructures,https://www.semanticscholar.org/paper/cd4ce9ba45deb610c5a89cbb031cb5a9591c738a
UIUC,Placid Ferreira,2254990095,10 Most Recent,Deadlock avoidance policies for resource allocation systems with applications to FMS,https://www.semanticscholar.org/paper/447d6eb4a56f78f05087c8942ecf0ef30d800056
UIUC,Prashant Mehta,2112149782,10 Most Cited,Ionic Conduction Behavior in SmxNd0.15 − xCe0.85O2 − δ,https://www.semanticscholar.org/paper/3a2cd41eaa06b16cfa85edaa19fcb9174b6df117
UIUC,Prashant Mehta,2112149782,10 Most Cited,Effects of iso- and polyvalent substitutions on the short/long-range crystalline order in CuCrO2 compounds,https://www.semanticscholar.org/paper/4678e7402628af56b3b174643b1505e07c617323
UIUC,Prashant Mehta,2112149782,10 Most Cited,"Role of charge doping and distortions on the structural, electrical, and magnetic properties of modified CuFeO2 compounds",https://www.semanticscholar.org/paper/a9d00e5e7ad759916c91cbe0d59cd6fd20690c39
UIUC,Prashant Mehta,2112149782,10 Most Cited,Rotating Scalar Field and Formation of Bose Stars,https://www.semanticscholar.org/paper/b4610c43c726557087b6d312647c37e9e87ca788
UIUC,Prashant Mehta,2112149782,10 Most Cited,Feb 21 B. Goldberg Graphene Pulled Across a Surface Violates Amonton's Force Law (Increased Load Increases Friction),https://www.semanticscholar.org/paper/96c159d445b16a2d8c44dcc4896ba60be43f4efc
UIUC,Prashant Mehta,2112149782,10 Most Recent,Rotating Scalar Field and Formation of Bose Stars,https://www.semanticscholar.org/paper/b4610c43c726557087b6d312647c37e9e87ca788
UIUC,Prashant Mehta,2112149782,10 Most Recent,"Role of charge doping and distortions on the structural, electrical, and magnetic properties of modified CuFeO2 compounds",https://www.semanticscholar.org/paper/a9d00e5e7ad759916c91cbe0d59cd6fd20690c39
UIUC,Prashant Mehta,2112149782,10 Most Recent,Effects of iso- and polyvalent substitutions on the short/long-range crystalline order in CuCrO2 compounds,https://www.semanticscholar.org/paper/4678e7402628af56b3b174643b1505e07c617323
UIUC,Prashant Mehta,2112149782,10 Most Recent,Ionic Conduction Behavior in SmxNd0.15 − xCe0.85O2 − δ,https://www.semanticscholar.org/paper/3a2cd41eaa06b16cfa85edaa19fcb9174b6df117
UIUC,Prashant Mehta,2112149782,10 Most Recent,Feb 21 B. Goldberg Graphene Pulled Across a Surface Violates Amonton's Force Law (Increased Load Increases Friction),https://www.semanticscholar.org/paper/96c159d445b16a2d8c44dcc4896ba60be43f4efc
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,A review of nonlinear oscillatory shear tests: Analysis and application of large amplitude oscillatory shear (LAOS),https://www.semanticscholar.org/paper/2737599ae9cfe2d25bc8c65b6552e6debc4c7c60
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,New measures for characterizing nonlinear viscoelasticity in large amplitude oscillatory shear,https://www.semanticscholar.org/paper/10986189df390cd5f2b7f7ebb3cf97da4aed0d6f
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Helicobacter pylori moves through mucus by reducing mucin viscoelasticity,https://www.semanticscholar.org/paper/b823db5beefecdac5c18da4ee4bad9daae552f0f
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Fingerprinting Soft Materials: A Framework for Characterizing Nonlinear Viscoelasticity,https://www.semanticscholar.org/paper/0a3f7619f64b0574efed3d63460ce0f4681a02f7
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Large amplitude oscillatory shear of pseudoplastic and elastoviscoplastic materials,https://www.semanticscholar.org/paper/650effbc4810747e3c4ea6553682bed1c86fdfa6
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Rheology of gastric mucin exhibits a pH-dependent sol-gel transition.,https://www.semanticscholar.org/paper/c7ee30dbbda50c5ea639bca38b21a60cdec66d00
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Experimental Challenges of Shear Rheology: How to Avoid Bad Data,https://www.semanticscholar.org/paper/a903d386b2d2f209a0f2697a332532bc6f5c403c
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Describing and prescribing the constitutive response of yield stress fluids using large amplitude oscillatory shear stress (LAOStress),https://www.semanticscholar.org/paper/175325fb51536b43a85f68243938a8be9a61ce7e
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,Rheological fingerprinting of gastropod pedal mucus and synthetic complex fluids for biomimicking adhesive locomotion.,https://www.semanticscholar.org/paper/7f3c7c887644a035388af4aa880c35ed07283131
UIUC,Randy H. Ewoldt,143620353,10 Most Cited,On secondary loops in LAOS via self-intersection of Lissajous–Bowditch curves,https://www.semanticscholar.org/paper/35b7d5162441fc48a8c9d16aab907e8c5b87359b
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Decoding the Effect of Anion Identity on the Solubility of N-(2-(2-Methoxyethoxy)ethyl)phenothiazine (MEEPT),https://www.semanticscholar.org/paper/241fe7845b57b2d7dee0d9dcb518049045706d25
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Egg yolk as a model for gelation: From rheometry to flow physics,https://www.semanticscholar.org/paper/8ee975ecee4cc6b44f9880d111a243ddb082c2ad
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Morphogenic Growth 3D Printing,https://www.semanticscholar.org/paper/95bc553303ddb3251bcf2b0769c43b00d6319551
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Active Learning Guided Optimization of Frontal Ring-Opening Metathesis Polymerization via Alkylidene Modification.,https://www.semanticscholar.org/paper/b125b94284733587889e113c99732b94623d65dc
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Instrument stiffness artifacts: avoiding bad data with operational limit lines of $$G_{\max }$$ and $$E_{\max }$$,https://www.semanticscholar.org/paper/b620de4243b9f6c815ccb5859afb3cd006ec84ff
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Stretching the Printability Metric in Direct-ink Writing with Highly Extensible Yield-Stress Fluids,https://www.semanticscholar.org/paper/bad6088e0118b68bf94d6392268c3e9650568ee9
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,"Fast 3D printing of fine, continuous, and soft fibers via embedded solvent exchange",https://www.semanticscholar.org/paper/f543a81f3469f899e341332adfb1d0cbd64c3b68
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Unraveling Reactivity Differences: Room-Temperature Ring-Opening Metathesis Polymerization (ROMP) versus Frontal ROMP.,https://www.semanticscholar.org/paper/26bd70cd64c7d17178bc3fe6dbc6270e3c11add3
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Organo-disulfide-based particles enable controlled stimulus-triggered cleaning of electrode surfaces,https://www.semanticscholar.org/paper/2b03e44a0951c30e664df878bd459707fd9cd3ac
UIUC,Randy H. Ewoldt,143620353,10 Most Recent,Rheological modeling of frontal-polymerization-based direct ink writing of thermoset polymers,https://www.semanticscholar.org/paper/35aa388a04470d29629d4991128e1bf12b5882be
UIUC,Sameh Tawfick,4142554,10 Most Cited,Carbon Nanotubes: Present and Future Commercial Applications,https://www.semanticscholar.org/paper/5d76924c0437d886d81c4f0f520eb5cfa8ff24fd
UIUC,Sameh Tawfick,4142554,10 Most Cited,Engineering of Micro‐ and Nanostructured Surfaces with Anisotropic Geometries and Properties,https://www.semanticscholar.org/paper/a9c0d10fffafaaeaf874a21e531960c0122df65b
UIUC,Sameh Tawfick,4142554,10 Most Cited,Diverse 3D Microarchitectures Made by Capillary Forming of Carbon Nanotubes,https://www.semanticscholar.org/paper/39bb48d41b2d448abc3a8fc0fa17a5a4a8e7d215
UIUC,Sameh Tawfick,4142554,10 Most Cited,Tailoring the mechanical properties of 2D materials and heterostructures,https://www.semanticscholar.org/paper/f3effa711cf153aec4749c6b3746236267a9294e
UIUC,Sameh Tawfick,4142554,10 Most Cited,Engineering vertically aligned carbon nanotube growth by decoupled thermal treatment of precursor and catalyst.,https://www.semanticscholar.org/paper/afb80fc257078e383963ec2bdbbd282f29a01858
UIUC,Sameh Tawfick,4142554,10 Most Cited,A crawling robot driven by multi-stable origami,https://www.semanticscholar.org/paper/439cc234d9bdfb3850e3570fffa499fd55e394aa
UIUC,Sameh Tawfick,4142554,10 Most Cited,"Unipolar stroke, electroosmotic pump carbon nanotube yarn muscles",https://www.semanticscholar.org/paper/af6ca9ae91963fd3326db51fbdaeb410a55f1785
UIUC,Sameh Tawfick,4142554,10 Most Cited,Flexible high-conductivity carbon-nanotube interconnects made by rolling and printing.,https://www.semanticscholar.org/paper/4efb57d4ba4cdbe263a1ec38973f814023d176d9
UIUC,Sameh Tawfick,4142554,10 Most Cited,Fabrication and electrical integration of robust carbon nanotube micropillars by self-directed elastocapillary densification,https://www.semanticscholar.org/paper/b95b8f20a7189340a35936e5afc460ac3956c0c2
UIUC,Sameh Tawfick,4142554,10 Most Cited,Electrically Addressable Hybrid Architectures of Zinc Oxide Nanowires Grown on Aligned Carbon Nanotubes,https://www.semanticscholar.org/paper/c0a62ca30e5604723aa526b6775f131f3ee262ad
UIUC,Sameh Tawfick,4142554,10 Most Recent,Physics of unravelling and micromechanics of hagfish threads.,https://www.semanticscholar.org/paper/22b91a6d5dff46a58da5c0a12f63a8bf69952e42
UIUC,Sameh Tawfick,4142554,10 Most Recent,Equilibrium-gated pattern formation: How molecular dissociation thermodynamics drive emergent behavior in dissipative polymeric systems.,https://www.semanticscholar.org/paper/285af4beb608173275944240907f9495eb5b9870
UIUC,Sameh Tawfick,4142554,10 Most Recent,Predicting mechanical properties of elastomer honeycombs using fast image-based measurements,https://www.semanticscholar.org/paper/295fbc472ad04deb5e0ad0c0aa9a7e31e46afd6e
UIUC,Sameh Tawfick,4142554,10 Most Recent,Morphogenic Growth 3D Printing (Adv. Mater. 20/2025),https://www.semanticscholar.org/paper/5615b2fe71ea2dd0f031824e70882b12ed2bbc88
UIUC,Sameh Tawfick,4142554,10 Most Recent,Multimaterial 3D Printing in Activating Bath Enables In Situ Polymerization of Thermosets with Intricate Geometries and Diverse Elastic Behaviors,https://www.semanticscholar.org/paper/580a94acaaebd0309048d8bca6baebd3f44233c0
UIUC,Sameh Tawfick,4142554,10 Most Recent,Morphogenic Growth 3D Printing,https://www.semanticscholar.org/paper/95bc553303ddb3251bcf2b0769c43b00d6319551
UIUC,Sameh Tawfick,4142554,10 Most Recent,Curvature effects in the reaction-diffusion system governing frontal polymerization.,https://www.semanticscholar.org/paper/9f2fd0fb635433983e473743170d0585253441e1
UIUC,Sameh Tawfick,4142554,10 Most Recent,The critical plastocapillary number for a Newtonian liquid filament embedded into a viscoplastic fluid,https://www.semanticscholar.org/paper/a5fa8e18de5343d5137c58d75d1d71ec59d70ee9
UIUC,Sameh Tawfick,4142554,10 Most Recent,High-throughput viscometry via machine-learning from videos of inverted vials,https://www.semanticscholar.org/paper/adc2982e3f121a2b4318db355d63a807d23094ee
UIUC,Sameh Tawfick,4142554,10 Most Recent,Active Learning Guided Optimization of Frontal Ring-Opening Metathesis Polymerization via Alkylidene Modification.,https://www.semanticscholar.org/paper/b125b94284733587889e113c99732b94623d65dc
UIUC,Sanjiv Sinha,2313107723,10 Most Cited,Automation of Depression Prediction Using DTI-MRI Images and EMG Signals,https://www.semanticscholar.org/paper/7e53975f5d347b7f85a727c46c48cafc80a073af
UIUC,Sanjiv Sinha,2313107723,10 Most Cited,YOLOv4-Powered Traffic Intelligence: From Detection to Optimization,https://www.semanticscholar.org/paper/f20e3f8d733e4f5086f64c5344b531eb36084d86
UIUC,Sanjiv Sinha,2313107723,10 Most Recent,Automation of Depression Prediction Using DTI-MRI Images and EMG Signals,https://www.semanticscholar.org/paper/7e53975f5d347b7f85a727c46c48cafc80a073af
UIUC,Sanjiv Sinha,2313107723,10 Most Recent,YOLOv4-Powered Traffic Intelligence: From Detection to Optimization,https://www.semanticscholar.org/paper/f20e3f8d733e4f5086f64c5344b531eb36084d86
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Controlled vesicle deformation and lysis by single oscillating bubbles,https://www.semanticscholar.org/paper/67289addadc4b5ed09e7c01ff6f26ccf3fa1b6e6
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,A model for large amplitude oscillations of coated bubbles accounting for buckling and rupture,https://www.semanticscholar.org/paper/9c0e0acbdc84a30ee147992d5824835489dc7f20
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Single bubble sonoluminescence,https://www.semanticscholar.org/paper/f61ee2508e11578a2a4ee54f6fd7b7ccb0d40d02
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,A Generalized View of Foam Drainage: Experiment and Theory,https://www.semanticscholar.org/paper/653ee206d0201b5bffe75879c4cbc3c2e60a2d12
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Phase diagrams for sonoluminescing bubbles,https://www.semanticscholar.org/paper/d8a6fd6ccab4e079d449eaa9d3258af454976aaa
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Single-bubble sonoluminescence,https://www.semanticscholar.org/paper/1cde0f951a14b2e68ff006797e39b29cc5c65292
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Dynamics of coarsening foams: accelerated and self-limiting drainage.,https://www.semanticscholar.org/paper/f9e37ca9042ebb293a619333a161d246fba0d273
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,A bubble-driven microfluidic transport element for bioengineering.,https://www.semanticscholar.org/paper/ed89d33884186abf54f24e9299046b45d3cb0a93
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Liquid Flow through Aqueous Foams: The Node-Dominated Foam Drainage Equation,https://www.semanticscholar.org/paper/4cd4a6d2e67b49148c1ca504f6d6f60c142fe351
UIUC,Sascha Hilgenfeldt,3018257,10 Most Cited,Analysis of Rayleigh–Plesset dynamics for sonoluminescing bubbles,https://www.semanticscholar.org/paper/07181a2b816b2e484e90e2eac3470012467ef248
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Exceptionally Dense and Resilient Polydisperse Disk Packings,https://www.semanticscholar.org/paper/42388ba50ca1fbf1e98d6750d5916159ee1f0290
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Exceptionally dense and resilient critically jammed polydisperse disk packings.,https://www.semanticscholar.org/paper/d2b48dcd0c3984a70b67a7dcf6a41b716696ebdc
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Density-contrast induced inertial forces on particles in oscillatory flows,https://www.semanticscholar.org/paper/7d88e35cae8a8c3f7882b6b3c8c22ca9ff357542
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Measuring the Impact of a Computational Linear Algebra Course on Students' Exam Performance in a Subsequent Numerical Methods Course,https://www.semanticscholar.org/paper/e91cf33ae4093c4b804ba194f112d048e43e29b8
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Gas-Liquid Foam Dynamics: From Structural Elements to Continuum Descriptions,https://www.semanticscholar.org/paper/752cbbf38836f11993fa4fcecb3caed7b4fbfb71
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Structural Measures as Guides to Ultrastable States in Overjammed Packings.,https://www.semanticscholar.org/paper/a3c760b2786260d6a9fcf46792e871e3840b6031
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,An unrecognized inertial force induced by flow curvature in microfluidics,https://www.semanticscholar.org/paper/2441b95e0dfd443aeda9535e380a7caf207891fe
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Predicting the characteristics of defect transitions on curved surfaces.,https://www.semanticscholar.org/paper/329c7138328a3c890a075dda30f95995fb55b6e0
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,DNA self-organization controls valence in programmable colloid design,https://www.semanticscholar.org/paper/5eecb7923206c2e9be00835d310c8c346ac0fb18
UIUC,Sascha Hilgenfeldt,3018257,10 Most Recent,Predicting the onset of disclination defects on curved open surfaces,https://www.semanticscholar.org/paper/138531d9b12e4cdfcbc7addf48a585f402cf794d
UIUC,Seid Koric,2163125,10 Most Cited,Deep learning for topology optimization of 2D metamaterials,https://www.semanticscholar.org/paper/8651c1e966fecc54953a60d064acfbde5ae9c68c
UIUC,Seid Koric,2163125,10 Most Cited,Topology optimization of 2D structures with nonlinearities using deep learning,https://www.semanticscholar.org/paper/3bfc7e8a292658fef501fbadda12cbc7f0d7bec2
UIUC,Seid Koric,2163125,10 Most Cited,Deep learning for plasticity and thermo-viscoplasticity,https://www.semanticscholar.org/paper/bc15cab7e4aa54589056d9b543ada73f8b117a61
UIUC,Seid Koric,2163125,10 Most Cited,ALYA: MULTIPHYSICS ENGINEERING SIMULATION TOWARDS EXASCALE,https://www.semanticscholar.org/paper/b90d82ea3c7b6315eb2bc6664799ee54cf389800
UIUC,Seid Koric,2163125,10 Most Cited,Meshless physics‐informed deep learning method for three‐dimensional solid mechanics,https://www.semanticscholar.org/paper/b8d023d06ed77f332d7745df23137741a745fa2c
UIUC,Seid Koric,2163125,10 Most Cited,Efficient thermo‐mechanical model for solidification processes,https://www.semanticscholar.org/paper/b380ba6e1de873845fb4aff2499ebbb2eb315e29
UIUC,Seid Koric,2163125,10 Most Cited,Thermo-mechanical models of steel solidification based on two elastic visco-plastic constitutive laws,https://www.semanticscholar.org/paper/7d032f5008de24e7e6f941d3c9232f0096f3285f
UIUC,Seid Koric,2163125,10 Most Cited,Data-driven and physics-informed deep learning operators for solution of heat conduction equation with parametric heat source,https://www.semanticscholar.org/paper/68aced0e26c9c4cb477bbfc1b120ebf02694988b
UIUC,Seid Koric,2163125,10 Most Cited,Explicit coupled thermo‐mechanical finite element model of steel solidification,https://www.semanticscholar.org/paper/e55f39d1074128f56061de2ae4176beb7b9ad8ba
UIUC,Seid Koric,2163125,10 Most Cited,Novel DeepONet architecture to predict stresses in elastoplastic structures with variable complex geometries and loads,https://www.semanticscholar.org/paper/92472ef06bf98f5052dadd0474a094ecac8f42be
UIUC,Seid Koric,2163125,10 Most Recent,Toward signed distance function based metamaterial design: Neural operator transformer for forward prediction and diffusion model for inverse design,https://www.semanticscholar.org/paper/02e53d796f3f01e37a294dcc69e40eddbe228bc0
UIUC,Seid Koric,2163125,10 Most Recent,When Network Architecture Meets Physics: Deep Operator Learning for Coupled Multiphysics,https://www.semanticscholar.org/paper/19e65e7c2b444047d84803872775edd3b0b74a4b
UIUC,Seid Koric,2163125,10 Most Recent,A comprehensive comparison of neural operators for 3D industry-scale engineering designs,https://www.semanticscholar.org/paper/1c2a0f7d6008cb18fcdc64d369c606d622089367
UIUC,Seid Koric,2163125,10 Most Recent,"Correction to ""Adaptive Data-Driven Deep-Learning Surrogate Model for Frontal Polymerization in Dicyclopentadiene"".",https://www.semanticscholar.org/paper/1dee25acc089abec51f7974159722f0776448178
UIUC,Seid Koric,2163125,10 Most Recent,From Proxies to Fields: Spatiotemporal Reconstruction of Global Radiation from Sparse Sensor Sequences,https://www.semanticscholar.org/paper/35ac8b9a527aeabfebe65cef5db98cfbc6b58887
UIUC,Seid Koric,2163125,10 Most Recent,Sequential Neural Operator Transformer for High-Fidelity Surrogates of Time-Dependent Non-linear Partial Differential Equations,https://www.semanticscholar.org/paper/56c04d687916c12313abcd50564263acfdd45a3c
UIUC,Seid Koric,2163125,10 Most Recent,Bridging Sequential Deep Operator Network and Video Diffusion: Residual Refinement of Spatio-Temporal PDE Solutions,https://www.semanticscholar.org/paper/5df12e8ef15604c2e2154537d4854055a6860fb7
UIUC,Seid Koric,2163125,10 Most Recent,Geometry-Informed Neural Operator Transformer,https://www.semanticscholar.org/paper/6cfa697a702d9966e27b3aa0864ddbc1361e5b11
UIUC,Seid Koric,2163125,10 Most Recent,Inverse design of short-range order arrangement via neural network,https://www.semanticscholar.org/paper/0f9eedab854525230b551c27a81a2e357fff32e4
UIUC,Seid Koric,2163125,10 Most Recent,Designing a TPMS metamaterial via deep learning and topology optimization,https://www.semanticscholar.org/paper/16026dc791b85fe9d73f7c64018a347a5a731889
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,In situ Mechanical Testing Reveals Periodic Buckle Nucleation and Propagation in Carbon Nanotube Bundles,https://www.semanticscholar.org/paper/3d1d160042e06144c9f621b047b80c983050ce23
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Directly Measuring the Complete Stress–Strain Response of Ultrathin Polymer Films,https://www.semanticscholar.org/paper/c015820c67a0ae320ae89a039cfc65ea664f352d
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Analysis of uniaxial compression of vertically aligned carbon nanotubes,https://www.semanticscholar.org/paper/a5671d25b56f19d1de3bfaf911784c300e9e6256
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Viscosity,https://www.semanticscholar.org/paper/4f6e614aba2afd2919cae965de7f480575177460
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Puncture mechanics of soft solids.,https://www.semanticscholar.org/paper/b54bddbe4ead1aa23b00451fd98a94a6c9487a5d
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Cavitation-induced damage of soft materials by focused ultrasound bursts: A fracture-based bubble dynamics model.,https://www.semanticscholar.org/paper/583f22ed86e173bacfb7564fa90115040e7e4c48
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Elastic cavitation and fracture via injection.,https://www.semanticscholar.org/paper/ad29db22f481bd6e0c4ad13a57834fce63991ed7
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Metastable cluster intermediates in the condensation of charged macromolecule solutions.,https://www.semanticscholar.org/paper/8fffc244dd2e0de17f5b161592f4294624242f31
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Effects of morphology on the micro-compression response of carbon nanotube forests.,https://www.semanticscholar.org/paper/08cff9a996844e47c0dbb13a59ceebde9939cac4
UIUC,Shelby B. Hutchens,9831923,10 Most Cited,Buckling-driven delamination of carbon nanotube forests,https://www.semanticscholar.org/paper/50976580bfd4d49747583718a6f09593d129f17d
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Y-Shaped Cutting of Soft Solids: History and Best Practices,https://www.semanticscholar.org/paper/62a94f58944e06b92d913dd3f4b171782aff353f
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Deformation-dependent polydimethylsiloxane permeability measured using osmotic microactuators.,https://www.semanticscholar.org/paper/4b04ea1ce6cc4e1c9939ec0b668babd67680e230
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Performing Microscope-Mounted Y-Shaped Cutting Tests.,https://www.semanticscholar.org/paper/8c54e1acdc14f460e0f2f4ce37cc9d7bae8bed26
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Swelling of a Non-Vascular-Plant-Inspired Soft Composite,https://www.semanticscholar.org/paper/0692a4bf3c1034a35e551745be38f1c4ff1d4cf2
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Dynamic Fracture of Expanding Cavities in Nonlinear Soft Solids,https://www.semanticscholar.org/paper/343990bd2cfd938e5b0ee659132cf07802b8062e
UIUC,Shelby B. Hutchens,9831923,10 Most Recent,Viscosity,https://www.semanticscholar.org/paper/4f6e614aba2afd2919cae965de7f480575177460
